forest_type,mean_biomass,median_biomass,mean_severity,median_severity,q25_biomass,q75_biomass,var_biomass,skew_biomass,kurt_biomass,p_normality,n_pixels,hex_ID
1,21.083333333333332,13,-2396.2426396122687,-2201.8389892578125,5,37,368.89953271028037,0.7439363385701099,-0.9147354660879314,8.32438570683333e-15,108,69
1,42.693251533742334,48,-2520.977596727617,-2425.292724609375,36,53,176.38680602893282,-1.231321855224674,0.8560754440979923,2.873145462384255e-17,163,70
1,19.071428571428573,20.5,-2341.2673775809153,-2470.9139404296875,16,22,14.532967032967033,-0.3846953696877446,-1.4635083363897217,0.11521710906916201,14,71
1,29.935606060606062,33,-2144.481719392719,-2074.0802001953125,22,40,156.39053245931802,-0.6419146637666833,-0.44407921603648676,3.7e-24,528,72
2,35.73684210526316,36,-2906.6836355108962,-2781.8555908203125,19.25,47.25,298.46941678520625,0.35992435964514097,-0.7419888473961913,0.046855676193762505,38,76
3,48.34615384615385,47.5,-3194.2698599008413,-3174.0869140625,39,56,104.63538461538461,0.3414351866901981,-1.2234506041172866,0.07118933497864646,26,76
1,NA,49,-3342.05517578125,-3342.05517578125,49,49,NA,NA,NA,NA,2,76
2,61.47583643122677,52,-3747.009442524396,-3409.841064453125,27,92,1727.3846751373246,0.6406833987505054,-0.6722931553806124,1.1176101035188685e-15,269,78
1,54.63265306122449,48.5,-3011.2407917879063,-2951.9449462890625,29.5,73.5,1077.4512939196297,0.7741197803034403,0.12760034528303205,0.001308729108351226,98,78
3,53.41208791208791,43,-3230.14201941857,-2835.25390625,27,73.75,1250.9728917491348,0.874410298683017,-0.06095984248687993,2.811192245443287e-12,182,78
1,86.64615384615385,65,-4593.777711275541,-4290.18701171875,38,133,3982.5441595441594,0.6997052783652289,-0.6092080158170579,1.8000288783229586e-21,325,79
3,69.64661654135338,60,-3927.8219967031837,-3693.896484375,30,99,2269.169628616997,0.6983378333252601,-0.3441024134566672,1.3067628878188893e-6,133,79
2,73.90277777777777,64.5,-3778.5237986246743,-3402.51611328125,33.75,111,2164.9415306915307,0.3518324784492766,-1.0462374129323146,4.719344466184293e-6,144,79
2,69.43498452012383,61,-3845.2812144748937,-3855.8507080078125,32.25,93.75,2350.577936976504,0.951341397507175,0.9824097290290764,2.2054025599032023e-20,646,80
3,77.57708333333333,72,-3563.51930847168,-3365.026123046875,40.75,106,2375.1297451287405,0.8130334978745621,0.5966421644542612,2.988097018571925e-11,480,80
1,66.61269146608315,58,-3458.414524070022,-3158.3740234375,30,95,2162.768522783984,0.9780783679159768,0.8899517117103753,5.907528713203753e-17,457,80
1,72.6801948051948,65,-3188.1960574063387,-3025.072021484375,31,107.25,2416.6406477668675,0.5253494043098876,-0.5830205036011503,7.269458829272684e-19,616,81
3,80.50452488687783,78,-3233.625332517322,-3110.072998046875,42,112,2284.1641924127434,0.3527634662625187,-0.5237994683316383,1.557764213324054e-9,884,81
2,86.33707865168539,85,-3325.5219587576075,-3190.061279296875,52,117,2119.517477216448,0.2428249990179946,-0.3797125936874208,7.013642951539793e-6,1335,81
3,82.47786606129398,79,-3587.5283009142663,-3391.879150390625,41,117,2898.0452481684038,0.473705395897816,-0.5211253987906883,7.153876869983245e-18,881,82
2,82.47259136212625,75,-3912.9563723339193,-3713.072509765625,36.75,123,3116.841791038596,0.5092718545187741,-0.5023077752307321,3.7e-24,2408,82
1,75.10967741935484,66.5,-3546.362652784778,-3268.8643798828125,33.25,111.75,2660.2015241674494,0.4610386643623963,-0.654661246015038,4.96957758979816e-8,310,82
3,72.85792349726776,66,-4238.4870031804985,-4039.4073486328125,37,108,2043.8427726626244,0.4036018638724478,-0.6776506655748074,1.2008354596122752e-7,366,83
1,83.08945686900958,81,-4116.379579391723,-4026.14794921875,41,121,2324.29325387073,0.23231693572944237,-0.9444574187310517,9.285646514408103e-8,313,83
2,51.38612565445026,42.5,-4348.883340406168,-4180.867919921875,16.75,78,1701.6685359527355,0.8035184082447461,-0.0801605176805717,3.7e-24,764,83
2,80.52593917710196,81,-3950.6718625527587,-3659.978759765625,56,107,1343.1852578529247,-0.07979078960033804,-0.24548164724801758,0.06873098688382627,559,84
1,79.24745762711865,76,-3999.559115962659,-3711.2861328125,45.5,111,2003.4045428340828,0.3644121666619499,-0.45187483184146,0.0032420676951069615,295,84
3,81.98476190476191,85,-4090.5906882440477,-3909.01611328125,53,109,1557.9005307161033,-0.08330783995413801,-0.6530999873299345,0.005003734781387186,525,84
1,58.565642458100555,57,-3356.4895488376724,-3111.820556640625,24,90,1481.619461264992,0.2280440142972616,-0.8741748698843319,4.299938124542324e-18,716,85
3,75.78899082568807,79,-3335.8796185134747,-3207.792236328125,49,102,1295.8541115551302,0.04063334060593516,-0.4683408099365382,0.12255189217989057,327,85
2,65.86943620178042,65,-3414.7200724887566,-3206.1513671875,40,93,1134.8221880740427,0.08626788450206016,-0.776535468985263,0.0026872252891413,337,85
2,71.95345418912298,73,-3701.3716912426125,-3563.9384765625,34,107,1911.9767539941013,0.07626544066910029,-1.021822232608163,3.7e-24,2041,86
1,77.49653202774378,83,-3509.5372382186956,-3323.70751953125,39,112,2003.072947151933,-0.03863272854671083,-0.9159878793275203,3.7e-24,2451,86
3,77.45658263305322,81,-3624.088965322457,-3490.9686279296875,45,110,1731.8796833379463,-0.06824832105948204,-0.8417722969567504,3.983643557527971e-20,1428,86
1,56.31786216596343,41,-4109.665302912931,-3909.8603515625,15,88,2449.6209385910133,0.9084874236478264,-0.042888665314333066,3.7e-24,3555,87
2,53.74455337690632,41.5,-4075.3330138628257,-3969.851806640625,13,83,2202.2110057404734,0.9009583204166213,0.1023918439611461,3.7e-24,1836,87
3,76.27373325567851,72,-3893.906506511175,-3798.990966796875,29,114,2708.314303828573,0.39976715738266266,-0.7464277111771254,3.7e-24,1717,87
3,53.102160493827164,40,-3741.6968908616054,-3563.462158203125,15,84,2047.657049977321,0.855427093900295,-0.09609976798225577,3.7e-24,3240,88
2,41.91077061739522,26,-3894.07101461059,-3737.951171875,9,62,1827.141718927973,1.3243368667140092,1.132005330655767,3.7e-24,2219,88
1,71.23729715349828,67,-3814.379497961403,-3619.33740234375,27,110.5,2450.557831543129,0.367166077237064,-0.8263140998524743,3.7e-24,3759,88
3,50.92884071630537,41,-3667.544565558546,-3387.476318359375,15,80,1705.044192763687,0.7104655901942796,-0.47797686132144224,3.7e-24,4244,89
2,38.268434435161645,25,-4041.233805841071,-3711.35546875,8,59,1420.041652235616,1.1753925530249987,0.6653901032353506,3.7e-24,2753,89
1,63.54863301787592,59,-3582.5686173143195,-3371.9775390625,24,99,1941.4898771737294,0.34748556054375795,-0.9692760541725142,3.7e-24,3804,89
3,67.78834265528407,69,-5630.297035700159,-5318.58935546875,28,106,1833.185753347806,0.015757119421311087,-1.26209188417878,3.7e-24,3397,90
1,70.15805288461539,73,-5362.059069560124,-4969.5546875,31.75,108,1921.8288827969611,-0.014962602385325045,-1.2108921734197458,3.7e-24,1664,90
2,55.45328498293515,48.5,-5817.37149178046,-5615.57177734375,16,91,1757.015952509337,0.3736670030118564,-1.117820135870341,3.7e-24,4688,90
2,31.824399260628464,27,-5760.555766603937,-5671.283203125,11,48,624.8649530143521,0.8845821601355386,0.4418095468213782,3.7e-24,1623,91
3,36.952522255192875,32.5,-5384.954453714524,-5259.089111328125,15,53,706.2533145797418,0.7618749125109214,0.09490464989004768,1.673155602331282e-21,674,91
1,36.477987421383645,34,-5336.083191685707,-5107.83984375,14,52.5,663.3143857973091,0.6528036654517235,-0.011420778396976614,2.6793717368192295e-4,159,91
3,29.574324324324323,24.5,-4644.974062532992,-3939.4493408203125,8.75,47,541.4978396764111,0.5536029349825579,-0.8158603711879551,4.3491716509231856e-9,148,92
2,25.33888888888889,15,-6116.810658772786,-6290.017578125,5,41.5,654.5046244568591,0.989176472624864,-0.3342672802298533,3.7e-24,180,92
1,37.81768953068592,40,-3132.8873230421154,-3027.6683349609375,28,49,243.2958167135611,-0.4646804234779778,-0.25310491127964063,3.230806747666857e-15,554,92
1,37.93424657534246,42,-2703.7385437847815,-2710.849853515625,27,50,213.74291735661598,-0.7560292484542874,-0.5491659584256948,3.7e-24,365,93
1,31.81451612903226,35,-2482.141336748677,-2104.7452392578125,20,45,218.90027537372148,-0.410145531977368,-0.9408455631952138,5.825653855372775e-6,124,94
3,43.04,44,-1836.8484716796875,-1828.0660400390625,40,48,44.373333333333335,-0.6666327567388354,0.573767931420014,0.3837788501604568,25,94
2,47.666666666666664,52.5,-1882.878397623698,-1836.7830810546875,45.25,53.75,102.26666666666667,-1.6605557041402639,2.2871284351738668,NA,6,94
1,41.0891597177678,44,-2349.8312522785413,-2220.671142578125,35,48,131.59730860027616,-0.8683401378302729,1.0057861140171214,3.7e-24,1559,95
3,49.027027027027025,49,-3220.840357600032,-3287.435302734375,45,53,27.210148924434638,0.20219200956654412,-0.5346735784631385,0.0040167515444558275,148,95
2,48.5,47,-3268.7277964716372,-3339.5419921875,43,53,36.56666666666667,0.3293837178924619,-1.0557744522446388,0.03345290693869512,46,95
1,41.714285714285715,42.5,-1704.403119768415,-1627.2975463867188,40.25,44,25.45054945054945,-1.4567077116062261,3.5811413891932813,0.12849859269818845,14,96
1,35.310344827586206,39,-2287.8068442509093,-2291.4920654296875,32,43,173.97217180883243,-1.318915023079042,0.9389159867758896,3.547700746307757e-8,58,97
2,55.18181818181818,57,-2061.243330522017,-2008.0228271484375,48.5,60.5,102.56363636363636,0.24010200128945478,-0.1595808530044581,0.9777269860960796,11,98
1,63,61.5,-2300.3428955078125,-2195.37841796875,57.5,67,59.333333333333336,0.7876882722481157,-1.1511804065143285,NA,4,99
3,61.857142857142854,61,-2181.4919956752233,-2144.661376953125,59,65.5,31.80952380952381,-0.15240813258171165,-0.24528487934311158,NA,7,99
2,55.5,53,-2135.7128295898438,-2228.01025390625,48.5,60,99.66666666666667,1.0552719603896288,-0.001744946924532087,NA,4,99
2,27.75,24,-2307.8687670112836,-2192.71923828125,14,38,300.4529120198265,0.7739987242634263,-0.18234123600857452,3.7e-24,808,100
1,13.382978723404255,13,-2313.100559965093,-2315.118408203125,9.5,17.5,20.11100832562442,0.25741155790491976,-1.2363678852595,0.007397309047070649,47,100
3,13.875862068965517,12,-2634.779750639817,-2639.984375,10,17,35.303927203065136,2.26520269245637,10.788620659235413,3.637127960731442e-13,145,100
2,39.333333333333336,41,-2321.243201053504,-2000.146484375,24,52,243.41666666666666,-0.04354808863814298,-1.287706505847794,0.06490818775765875,33,101
3,79.07142857142857,75,-3655.8075125558034,-3600.7359619140625,63.5,94.75,637.1483516483516,-0.022253014515340456,-0.5879525332984296,0.9530030444591613,14,102
2,62.5,62,-3020.54072265625,-2944.2646484375,58.75,66,352.72222222222223,0.6865988194070405,2.0192609661924577,0.0893160663931821,10,102
1,60.4,65,-4244.528328450521,-3596.461181640625,39,79,598.1142857142858,-0.3542836970493835,-0.9191094998436439,0.3160340395253048,15,102
3,74.67241379310344,66.5,-3529.223695952317,-3486.9459228515625,40.5,104.5,2122.2221889055472,0.5861862962678125,-0.14136835088091948,0.014803392050055103,116,103
1,74.3972602739726,67,-3414.0337833770336,-3242.93505859375,34.5,102,2404.3506346613044,0.828290531943353,0.3030503864490843,7.875304330447904e-8,219,103
2,80.52702702702703,73.5,-3660.0613766232054,-3557.8023681640625,41.5,113,2431.348574601999,0.5319375311132066,-0.48833032107121604,0.00912654961792147,74,103
1,70.69054441260745,65,-3876.977914367501,-3566.1240234375,40,95,1714.3867206797747,0.7851506298924829,0.47555604545373126,7.078853284261774e-9,349,104
3,63.87323943661972,61,-3252.130280830491,-3087.34423828125,31.25,88,1699.5299170911996,0.8583063696812536,0.5630729837212272,1.2852953453284114e-4,142,104
2,71.4074074074074,59,-2981.9498630099824,-2798.364501953125,36,101.5,1850.3214535290008,0.7506873737929752,-0.18649418259600856,0.002371240229990094,54,104
1,71.97652582159624,64.5,-3215.897471253301,-2916.3387451171875,41,100.75,1742.4794476663906,0.583037063334376,-0.07385072217771065,8.858244220639061e-8,426,105
3,69.89839572192513,61,-3436.825105228526,-2974.271728515625,43,91.5,1696.4466103156806,1.3408346480664408,3.0767314804124823,6.187643252215695e-8,187,105
2,75.97765363128492,66,-3521.480953621465,-3191.896728515625,47,103.5,1616.4938798568828,0.6163804564756387,-0.10574504845114505,9.461454174363326e-6,179,105
1,48.44134078212291,41,-3575.7308259591045,-3450.11376953125,17,70.5,1507.8038818691962,0.9573175802460263,0.4667617588469269,3.7e-24,895,106
2,59.4953095684803,48,-3841.241758994269,-3650.715087890625,22,90,2169.024883973536,0.8734830175310031,0.06845514246652719,3.7e-24,533,106
3,50.89068825910931,43,-3803.5588341840366,-3584.454345703125,21,73,1464.9413735618498,1.017732994743276,0.7873920288475621,7.452771457206691e-23,494,106
2,41.5263671875,34,-3817.634117603302,-3545.7474365234375,13,58,1249.9211027233016,1.2806901612122306,1.7641908891606892,3.7e-24,1024,107
3,47.475,40,-3641.2767032199436,-3565.54443359375,22.75,67,1032.1052228412257,0.7221572601106363,0.06761870725094607,1.519879133367563e-10,360,107
1,45.69037656903766,37,-3621.238031491076,-3363.01708984375,20,65,1131.626419605499,0.9948083693453412,0.6568268437667049,3.67532793225138e-12,239,107
1,86.16974169741698,84,-4435.12305137944,-4171.3896484375,42.5,130,2961.8599699330325,0.11886843740999585,-1.081753512758037,1.414092180342849e-6,271,108
3,69.54273504273505,61.5,-4205.3801671215615,-4083.2437744140625,23,106,2728.9359341183376,0.5817107491213933,-0.6031187743782044,2.383961371939285e-9,234,108
2,48.05882352941177,32,-4304.71679460744,-4211.666015625,13,71.5,2054.4219948849104,1.1628635696735217,0.567359995219457,3.7e-24,323,108
3,69.02836879432624,64,-4295.098266168689,-4071.182373046875,28,104,2329.2425330360406,0.49787579558491374,-0.588161087625352,1.783872579003919e-15,564,109
2,49.77615062761506,41,-4108.46110579359,-3864.502685546875,11,80,1789.8806040191926,0.727139899560926,-0.3591796031198441,3.7e-24,478,109
1,64.94849785407726,64,-3817.277099085468,-3642.787841796875,26.5,97.5,1899.5847362790068,0.3008028626931743,-0.748992378211452,5.655592302950505e-16,699,109
3,56.45518867924528,55,-3929.517461812721,-3817.0516357421875,23.75,82,1385.4873489004863,0.42526140453305017,-0.4348881161129861,3.947429998443562e-8,424,110
2,42.171186440677964,32,-4285.195876920021,-4189.94921875,13,65.75,1249.8670800840264,0.9502512806455057,0.3457300566518302,3.7e-24,590,110
1,45.76053215077605,36,-3821.2509424585987,-3687.797119140625,10,73,1523.489194382853,0.71625464111483506,-0.37177290147740977,3.7e-24,451,110
1,32.969858156028366,21,-4072.9800453997673,-3739.8355712890625,6,50,1169.020404242722,1.2505094231855705,0.7423927847678273,3.7e-24,564,111
2,40.387445887445885,28,-3919.024103338068,-3775.828369140625,9,64,1341.0144190588876,0.9771492775149607,0.17510534734360053,3.7e-24,462,111
3,46.98618784530387,41,-3983.2190258384408,-3781.624755859375,11,74,1515.0275095269433,0.6722454161789058,-0.4267176271442809,1.426969070804921e-20,362,111
2,25.954887218045112,16,-4200.328365469338,-4213.948486328125,5,37,759.1655692904578,1.5327536281114613,2.1847039404774953,3.7e-24,532,112
3,32.12966252220249,21,-4062.4298325533555,-3903.56396484375,7.5,48,997.8212360069025,1.344854870306515,1.4309572757658222,3.7e-24,563,112
1,36.04044117647059,26,-4239.6276292987895,-4031.756103515625,11,52,1033.076890111873,1.26499323971336,1.2093207231262935,3.7e-24,816,112
1,38.703590192644484,24,-3797.3167467534854,-3557.0509033203125,9,59,1389.2318574509068,1.1116012531657142,0.28027203364011843,3.7e-24,2284,113
3,26.933518005540165,17,-3729.5878078133114,-3483.45849609375,7,37,778.9035599560226,1.6271372913974,2.4504095256606875,3.7e-24,1805,113
2,16.523521505376344,10,-3906.579169283631,-3741.751953125,3,23,371.1130980143321,2.1489386611652064,5.4784916954917104,3.7e-24,1488,113
1,33.681528662420384,27,-4393.49059592083,-4214.22119140625,14,44,800.974848930263,1.4829565860248413,2.3432747592798835,3.265662318371176e-13,157,114
3,25.133479212253828,16,-4379.306993747436,-4160.52001953125,7,37,641.8966179123959,1.7158182858905622,3.527030885990767,3.7e-24,457,114
2,21.169871794871796,13,-5050.596447969095,-4927.585693359375,4,30,531.316749943454,1.6263473921341127,2.318682968970929,3.7e-24,1248,114
2,26.4878612716763,18,-4815.416870822796,-4766.728515625,6,40,664.0927344251767,1.2108260983994168,0.9288821462629723,3.7e-24,865,115
3,32.722627737226276,26,-4117.672734838333,-3990.38623046875,8,52,747.7019106912838,0.8176942560322807,0.03233637034096117,1.723238595269081e-8,137,115
1,27.53125,20.5,-3671.732437133789,-3431.26806640625,10,41,548.515120967742,0.7567598993850473,-0.5760879942263853,0.005909086972079131,32,115
2,39.864285714285714,39.5,-4261.8805877685545,-3733.766357421875,20,60,566.7628776241679,0.12802939001148428,-0.5944503219230755,1.4502605869914693e-6,280,116
3,39.401869158878505,42,-3551.2010771849446,-2733.2205810546875,20,57,546.0630950813918,0.12201836215960117,-0.6195668134615735,8.04894610506973e-4,214,116
1,34.41935483870968,32.5,-3212.588837982506,-2869.3350830078125,16,50,461.8721850273889,0.5944671864483474,0.1430772890873678,1.5508354435687023e-7,372,116
1,40.39719626168224,45,-2948.494461202176,-2849.34130859375,22,54,380.86294294031387,0.3571517237674688,-0.05105228788627511,2.8970823573486653e-19,428,117
3,79.23529411764706,88,-3126.5415900735293,-2923.38134765625,76,103,988.3161764705883,-1.5115208841379617,1.3837977991896684,3.5948977120234786e-4,17,117
2,77.95454545454545,79,-2889.1420343572445,-2403.1483154296875,67,97,417.3787878787879,-0.44288161903894563,-0.6654399424616743,0.2870502052754301,22,117
2,55.44736842105263,50.5,-3031.5711059570312,-2914.603271484375,47,59.5,303.60526315789474,1.0281895672853836,0.758331049732577,1.1388761468954617e-4,38,118
3,52.125,50.5,-3021.2793579101562,-3073.687744140625,48.75,53,54.125,1.5856783004404782,3.167723820749865,0.08206370625418594,8,118
1,68.078125,68,-4603.35650062561,-4762.300537109375,61.75,77,137.05729166666666,-0.5771275781380929,0.09222646002868622,0.1461376070248991,64,118
1,19.704918032786885,18,-1762.1444492027408,-1659.948486328125,15,24,59.2448087431694,0.9744079932023013,0.6388628007176195,6.931476814648665e-5,61,119
1,33.68333333333333,36.5,-1696.9043738471137,-1449.0534057617188,26,43,126.06117318435754,-0.8688945931872645,0.10344925328831749,1.3790277446520081e-10,180,120
3,28.608695652173914,31,-4428.02099609375,-4743.32666015625,20.5,36.5,160.52173913043478,-0.6211661607615966,-0.17444826014630457,0.2914427827929714,23,120
2,31.833333333333332,31,-4311.548929850261,-4992.001708984375,29.25,38.75,83.76666666666667,-0.5758257296144961,0.35730635237156916,NA,6,120
1,17.14516129032258,16,-1735.8816902406754,-1772.8203125,11,21,60.36900078678206,0.9833540517931095,0.6539521199313273,5.7380735644018963e-8,124,121
3,37.4375,45,-1926.0009117126465,-2186.369873046875,22.75,48.25,199.8625,-0.6942227653745894,-1.2149905631635542,0.0010986297173479305,16,121
2,47.61538461538461,49,-2584.009258563702,-2554.18359375,46,50,16.756410256410255,-1.5424202136065615,2.9866482419877096,0.09075273674748566,13,121
1,43.494623655913976,40,-2197.4183566185734,-2166.1549072265625,22,64.75,655.1486195873292,0.4435020034135796,-0.8051005698738353,1.0867710022378536e-6,186,122
